"Brand","Model","Reviews","Language"
"Samsung","Samsung Galaxy S22 Plus","The phone has a very nice model 10, the weight, the quality dw the materials. But they are not enough to compare price and quality. The screen compared to cellular oytos is seen with a little less brightness in the light, I bought it since I thought it was the best option for photographs and videos and I still believe that yes, but there are equally important aspects when choosing and staying with a cell phone, especially if it costs you on average $1200 usd. All the comparison made with my old huawei 30. Its extremely deficient battery, lasted at a very 5 hours with screen on and that changed the configuration to save energy. The phone is heated with just keeping a video call, that also makes the battery consume faster, I get with a defect dd makes a small stain on the screen that was not something alarming to continue using it why while it was on was almost imperceptible, the audio is not the best and worst, one day I take an airplane and for some reason when I get off the same bocina had broken, I definitely opt good ppwee back to my old.","en"
"Samsung","Samsung Galaxy S22 Plus","All right.","en"
"Samsung","Samsung Galaxy S22 Plus","Excellent product worth every penny invested","en"
"Samsung","Samsung Galaxy S22 Plus","Horrible battery","en"
"Samsung","Samsung Galaxy 22 Ultra","I expected better performance but it's okay","en"
"Samsung","Samsung Galaxy 22 Ultra","A good buy and a 10 out of 10","en"
"Samsung","Samsung Galaxy 22 Ultra","The battery lasts long enough if you don't use it, but the regular use I give the cell phone consumes the battery a lot, but from everything else I loved the cell phone","en"
"Samsung","Samsung Galaxy 22 Ultra","It was the best. Excellent service.","en"
"Samsung","Samsung Galaxy 22 Ultra","All good in time and form","en"
"Samsung","Samsung Galaxy 22 Ultra","I love it, it feels great. Everything works great. Super recommended.","en"
"Samsung","Samsung Galaxy 22 Ultra","It's no use. It doesn't last the battery.","en"
"Samsung","Samsung Galaxy 22 Ultra","I recommend this cell phone.","en"
"Samsung","Samsung Galaxy 22 Ultra","Very agile delivery and the price was very good","en"
"Samsung","Samsung Galaxy 22 Ultra","The best in cameras and performance in the market.","en"
"Samsung","Samsung Galaxy 22 Ultra","As a mobile device I cannot wish for more, its latest generation specifications, its good battery durability (this one has to give it a week or so to suit your way of using it as it is smart), its excellent building materials and even its cameras left me nothing to want.","en"
"Samsung","Samsung Galaxy 22 Ultra","The team already knew him and it's a wonder however the seller first says that he has international warranty and in samsung do not validate the warranty, he would have to have an invoice from USA so that he could make valid my warranty and it would be a problem to do all that, unfortunately the seller lies in that part and I had to return the product.","en"
"Samsung","Samsung Galaxy 22 Ultra","Excellent, all well packed and arrived earlier than estimated","en"
"Samsung","Samsung Galaxy 22 Ultra","Excellent phone super recommended!!","en"
"Samsung","Samsung Galaxy 22 Ultra","It's very good phone to take pictures, videos and above all watch movies and be able to draw with the spin, but for what I really buy it it is to play games like Mobile Legends and Lol its performance I didn't like","en"
"Samsung","Samsung Galaxy 22 Ultra","I am very satisfied with the equipment, comes sealed the box and everything new as announced by the publication 1000% I recommend them, I arrive ahead of time and all well","en"
"Samsung","Samsung Galaxy 22 Ultra","I arrive sealed and new. Everything in order and to this day is a plane. There were no issues in the purchase or delivery already with code, that if I opened it in front of the delivery man and like that he does not like but understands that they have had bad handlings some. I could also bill without issues the purchase.","en"
"Samsung","Samsung Galaxy 22 Ultra","Excellent cell phone, the best Android of 2022. Worth it and is reliable this seller, the team came to me new","en"
"Samsung","Samsung Galaxy 22 Ultra","The most important thing! I arrive in perfect condition, new and sealed factory, very good phone, the only detail would be the performance of the battery, in my case I arrived with Qualcom processor","en"
"Samsung","Samsung Galaxy 22 Ultra","So far all well, met my expectations and the delivery was very fast.","en"
"Samsung","Samsung Galaxy 22 Ultra","All in order.","en"
"Samsung","Samsung Galaxy 22 Ultra","It came sealed, the right color, the spectacular screen. The device is unlocked and accepts the 5G network without problem. The version is correct with that of USA, my only surprise (not bad) is that this cell phone is dual SIM.","en"
"Samsung","Samsung Galaxy 22 Ultra","Excellent purchase, take it in promotion, for 25 is a good purchase, heats up a little every certain time, the battery does not last long, use continuous maybe 4 hrs with full battery, still it is good purchase","en"
"Samsung","Samsung Galaxy 22 Ultra","The package arrived well, asked for password, the phone is in excellent condition, sealed, new. The S22 does not bring charger, only the cable type C. So far the phone works perfect, and arrived in the time estimated by the App.","en"
"Samsung","Samsung Galaxy 22 Ultra","Touch quality, great battery performance, excellent cameras. A very good purchase","en"
"Samsung","Samsung Galaxy 22 Ultra","Purchase 100% recommended, arrive sealed equipment and in perfect condition. A good purchase","en"
"Samsung","Samsung Galaxy 22 Ultra","Be careful to be scammed, if you are going to make this purchase before giving the code to receive the package, take evidence from the delivery man and unit. Since in my case it was up to me to receive the package without the equipment inside, it came only box of the cell phone with USB cable and manuals. If possible, open the package so that you have all the necessary evidence in case I passed the same thing. I am now in water and waiting for my purchase refund to be made.","en"
"Samsung","Samsung Galaxy 22 Ultra","Cell phone doesn't seem to be new, it comes scratched from the sides, and doesn't bring Samsung's original stamps.","en"
"Samsung","Samsung Galaxy 22 Ultra","They sent me the wrong color; even the box is marked as Phantom Black. I don't know if the phone is reconditioned; the stamps that came in the box I think are not Samsung's originals. The phone appears for sale as ""new"". Otherwise the phone has worked well.","en"
"Samsung","Samsung Galaxy 22 Ultra","1. The color that the publication says is black and I got a gray color 2. The cell phone is from Canada not from US. I returned it because it was not what I asked for based on the publication.","en"
"Samsung","Samsung Galaxy 22 Ultra","They say q is dual sim and it's not true","en"
"Samsung","Samsung Galaxy S21 FE","Perfect device","en"
"Samsung","Samsung Galaxy S21 FE","Excellent purchase","en"
"Samsung","Samsung Galaxy S21 FE","Quick","en"
"Samsung","Samsung Galaxy S21 FE","Excellent.","en"
"Samsung","Samsung Galaxy S21 FE","Excellent cell phone","en"
"Samsung","Samsung Galaxy S21 FE","Excellent.","en"
"Samsung","Samsung Galaxy S21 FE","I like it.","en"
"Samsung","Samsung Galaxy S21 FE","Large cell phone","en"
"Samsung","Samsung Galaxy S21 Plus","Excellent.","en"
"Samsung","Samsung Galaxy S21 Plus","Beautiful.","en"
"Samsung","Samsung Galaxy 22 Ultra","Excellent cell phone!! I loved it!!","en"
