"Model","Reviews"
"iPhone 12","El equipo me llegó como nuevo, la batería tiene más de 90%, lo amé"
"iPhone 12","Excelente Producto"
"iPhone 12","Es la primera vez que compro un cel así, y la verdad lo recomiendo mucho, la batería esta al 100% sin ningún rayón, apenas unas marcas imperceptibles a simple vistaLo recomiendo"
"iPhone 12","El iPhone es magnífico!Tal vez algún ligero detalle en el marco de una cámara, pero nada que afecte el TOTAL funcionamiento.Volveré a comprar!Gracias Amazon!"
"iPhone 12","Esta padrisímo, no se noto que fuera reacondicionado, aunque con batería al 97%, y trae el cargador generico no es el original, de allí en fuera estuvo excelente."
"iPhone 12","Llegó con la batería al 100%, con mica y solo con unos arañazos en las esquinas superiores, nada fuera de lo normal, nada que se vea mucho ya que al poner la funda esta los cubre."
"iPhone 12","El teléfono llego nuevo, estética de 10.ojo no trae accesorios originales pero los que trae no están tal malos."
"iPhone 12","El equipo que se me entregó en excelentes condiciones de funcionamiento y estética en un super precio."
"iPhone 12"," Solo un poco de baja calidad los accesorios pero es entendible, hubiera preferido que trajeran de Amazon basic pero en general sirven para lo que es y todo excelente"
"iPhone 12","Sin lugar a dudas una compra satisfactoria"
"iPhone 12","El equipo llegó bien, con caja y cable (genéricos pero funcionales). Tiene unos leves raspones que se ven al detalle, en funcionamiento, hasta el momento, perfecto"
"iPhone 12","Got my phone. Wasn't unlocked like they said. Completely unacceptable. Don't ever buy from them."
"iPhone 12","Me encanto que llegó Rapidísimo. Con un estado de la batería del 97%..| Técnicamente Nuevo y a un súper precio"
"iPhone 12","El equipo en buen estado solamente que no es lo que dice la descripción puesto que decía que era equipo libre pero venía con una sim de T Mobile, y estaba bloqueado por el operador al momento de ingresar mi sim de Telcel me mencionaba ese bloqueo de SIM inválida, solicitaré mi reembolso."
"iPhone 12","Compre un IPhone 12 reacondicionado con la teoría que todo funciona a la perfección pero no me deja ni configurarlo, no me deja pasar de la sección (selecciona tu pais o region ), por lo tanto lo devolveré, les contare como me fue con la devolución, saludos"
"iPhone 12","En excelentes condiciones"
"iPhone 12","Hola buenas noches me gustaría hablar con alguien que se encargado sobre la calidad del iPhone es que está rallado y esperaba que estuviera en mejores condiciones espero tu respuesta gracias"
"iPhone 12","El iPhone con una estética de 9.7, una batería del 98%, hasta el momento no ha fallado nada."
"iPhone 12","Subio 1000 pesos al cancelar la orden y a volverla a poner pero exelente calidad"
"iPhone 12","Teléfono en excelentes condiciones y muy buena batería"
"iPhone 12","No fue compatible , y hasta el día de hoy no me hacen mi reembolso para poder adquirir un equipo que si pueda utilizar"
"iPhone 12","Ya regresé tu producto me salió defectuoso por la cámara ya estafeta entrego el equipo quiero saber cuándo me podrás hacer el reintegro del dinero porfavor"
"iPhone 12","El celular llegó estéticamente bien, pero se reinicia sin ninguna razón a cada rato y parece tal cual lo regresan lo ponen a la venta sin rebizarlo realmente"
"iPhone 12","No sirvió. El iPhone 12 que pedí no funciono. Su estado era bueno, sin embargo nunca se pudo configurar, no se pudo actualizar y tampoco dejó transferir los datos, lo que me hizo pensar si era ROBADO. Ya había comprado anteriormente un iPhone 8 renovado y no tuve problema, pero este fue una total decepción.

Regresé el teléfono y para evitar problemas mejor ya no lo volveré a comprar."
"iPhone 12","El dispositivo tenía multiples rayones en la pantalla y parte trasera, los bordes de las camaras principales se encontraban astillados.
En general, el articulo estaba muy maltratado."
"iPhone 12","No me llegó el producto, no es real la publicación, ya procedí a la devolución pero aún no me responden!"
"iPhone 12","Su batería ya no dura casi"
"iPhone 12","The media could not be loaded."
"iPhone 12","Las bocinas estan dañadas y el micrófono se escucha distorcionado"
"iPhone 12","Pésimo producto lo devolví aun sigo esperando mi reembolso"
"iPhone 12","Llego en perfecto estado a pesar de ser Reacondicionado, primer equipo que compro y sin problema."
"iPhone 12 mini","The phone was brand new! Battery health of 100% perfect condition!
The only problem was that when I logged in my Apple ID, my data was stolen and purchases were made on my card within a few minutes."
"iPhone 12 mini","The phone came the morning after I ordered even though It was suppose to come a week later, everything came as described without a scratch,
the phone was at 100% max battery. Best purchase I’ve ever made on Amazon, definitely worth it."
"iPhone 12 mini","Item is exactly as stated in the seller description. Love the size! Didn't use facial recognition so can't rate it. Got all the features and no scratches on it."
"iPhone 12 mini","So at first I was sketched out because it came in a box that was like for a phone I’ve never seen before but I opened it and was super excited. I mean it had a cube and charger and the phone was in perfect condition. It even had a screen protector on it which was cool. But I’m very excited and hope this helped!!!"
"iPhone 12 mini","The phone arrived actually unlocked and worked perfectly as soon as it was plugged in, which after a long struggle with carriers and phones was a big relief. I can't speak on the facial recognition because I don't use it, but it seems like a like-new phone to me."
"iPhone 12 mini","I bought this phone on sale on early access day and I chose to pay a little extra for the higher standard refurbished version. When I received it everything was good except there was an area on the screen that had several scratches. It is advertised as being scratch free with 90% battery but mine was scratched. My only recourse is to return it, not exchange it, meaning I lose the sale price."
"iPhone 12 mini","Bought for my daughter's 11th birthday and she loves it. Fast shipping great quality picture is beautiful and the mint color is gorgeous 🖤"
"iPhone 12 mini","I order one from this shipper. It came with a malfunctioning screen and a notification on apple that the screen was not supported.
They don’t appear to do exchanges, so I had to return the first one and buy another.
Second try got one that works."
"iPhone 12 mini","ok so like most people buying a renewed from from amazon, I was a bit skeptical. However, when I got the phone in the mail I have to say I shocked. okay it wasn't packaged the best but it came with a SIM card remover, brand new charger, and a box which apple no longer provides. everything is working perfectly but when I unboxed the phone I noticed a pretty deep scratch on the bottom of the phone. I was a bit turned off but I had to remind myself that its a used phone that was half the price of a new one. overall im happy with my purchase and the scratch is no big deal just caught me off guard"
"iPhone 12 mini","ty for this phone i love it. its a pretty blue i love and its a great phone."
"iPhone 12 mini","I was in Need of a new phone but couldn’t afford it brand new. I was concerned refer bisher wasn’t legit, but this phone is good as new and has been everything I needed. I have had no problems and I have had my phone for two or three months now."
"iPhone 12 mini","I like the fact that the battery health is 100%. It just have few hair line scratches and bumps on the corners. I am not very picky so for me it's ok. It is still very useful and usable. And it really came with the latest OS update when it came to me. For the price I pay for it, it is worth it. 😁"
"iPhone 12 mini","I bought this phone because my trusty iPhone8 was failing on me.
This is a good phone and there's no question about that. I use most of the features and like them.
Just one observation: while the mini form factor was great in its time, and I thought I would stay with it, I have the sense that app designers are making use of more screen real estate in their designs, and that the mini design is less than adequate today. Typefaces seem to be getting progressively smaller, and links are harder to hit.
My sense is that I should have gone with the now standard form factor rather than the mini, and I assuredly will for my next phone."
"iPhone 12 mini","iPhone 12 mini looks and functions perfectly, battery maximum performance is 84% but that’s to be expected for a two year old iPhone. The battery still lasts for about a day on a charge. $340 for a unlocked phone in excellent condition is a great deal, I think."
"iPhone 12 mini","Wasn't disappointed."
"iPhone 12 mini","No issues what so ever."
"iPhone 12 mini","It is so nice to have an option to have an iphone without the insane price tag! it came in perfect condition and you wouldve never guessed that it was used!"
"iPhone 12 mini","I got this iPhone 12 mini for 400$ battery was at 100% life out of the box not a single scratch or dent this is my second time buying from Amazon renewed I would definitely recommend"
"iPhone 12 mini","Like some of the other reviewers, I had concern about the condition of a 'renewed' phone. As it turned out, it arrived in perfect, like-new condition. No observable defects, no observable wear/scratches/scuffs even when looking closely, not at arms length as Amazon mentions.

Using the iOS battery health app, the battery health was at 100% when I received it. Amazon advertises that the phone will arrive with at least 80% battery health. To check, go to Settings > Battery > Battery Health and then look at Maximum Capacity. If it shows up in problematic condition, Amazon covers it with a generous 90 day return policy. I suspect that the one I received was an 'instant regret' purchase by the original owner and returned immediately. It seems likely that most 'renewed' phones will have some battery degradation so expecting battery health to be at 100% is unrealistic.

The only issue I had was not related to this phone. Call sound quality wasn't good and drop outs. After doing a network reset, that was fixed. Go to Settings > General > Transfer or Reset iPhone > Reset Network Settings > enter your passcode and then Reset Network Settings (red letters). Your phone will reboot. You'll have to log on to your wifi network again and if you have a VPN, you may have to set that up again. After doing this, no drop outs and good sound quality. Note that the network reset process changed after the iOS 15 update. Going forward, the sequence above may change again.

Amazon's refurb department did a great job of cleaning, wiping the previous installation of iOS and repackaging it. Regardless, I did a complete reset before restoring from a backup. This probably isn't necessary but it brought some peace of mind knowing that It was a clean installation of iOS.

It arrived in a well designed aftermarket box designed for cell phones, an Apple charger, Apple cable and an aftermarket screen protector of the type used for shipping protection. They mention that it may come with an aftermarket charger and cable so don't expect Apple branded accessories.

Presumably most people purchasing the iPhone 12 Mini will have informed themselves of the pros and cons of this model (ahem..battery life). I'd guess that most will not find battery life to be an issue. For heavy users and for those that regularly use high drain features such as GPS navigation, it would be advisable to have charging capability in the car and at work.

The only thing I'd add is that if you want the leather MagSafe case from Apple, keep an eye on prices. It usually sells for 60 dollars but the black one was on sale in Amazon at the time of this writing for 23.99 + tax. Instant purchase and on the way.

I used an Apple leather case with an iPhone 8. I was satisfied with its basic protection, feel and handling. Its unlikely to provide as much drop protection as an Incipio Duo and other cases designed with drop protection in mind but 23.99 + tax was hard to pass up.

Happy customer, solid purchase for an unlocked iPhone."
"iPhone 12 mini","Great phone"
"iPhone 12 mini","I am not a fan of Apple products but needed this phone to work with other systems. The battery capacity was 88% out of the box (meaning 88% of the battery was functional and at full-charge (a reading of 100% after charging) meant it's full capacity of 88% was reached). I bought this refurbished so I was not expecting a full-capacity battery load. With that said:
* I downloaded @ 8 of my favorite apps and removed/closed down a number that came with the phone that I would never use
* Leaving the phone on without any frequent use, the battery charge lasted 3-4 days (@ 72-96 hours). I have not put it to the test of typical use phone/web/streaming use yet
* The set-up was uncharacteristically simple and without a glitch - very surprising and greatly appreciated
* Facial recognition has been perfect so far
* My other phones have been large in size - but I thought I would try this ""mini."" Again, to my surprise - I really like it. I can hold and operate the keyboard with one hand - and small hand at that. It is very lightweight and easily fits into a pants pocket.

So far, so good - very pleased."
"iPhone 12 mini","I love the small size and the color because I can see it wherever I lay it down."
"iPhone 12 mini","Phone is in excellent condition!! Looks brand new. Very happy I ordered."
"iPhone 12 mini","I was very skeptical about buying a phone online that was cheap like this for the phone I was getting. I read the reviews and my mind was a little more at ease. I got the phone earlier than it said which I was happy about. And the phone is in perfect condition it’s got good battery life. It’s like I bought it new from the store. I definitely recommend this product."
"iPhone 12 mini","Muy bueno. Tiene una pequeña marca en una esquina. La batería está al 88%."
"iPhone 12 mini","It’s perfect. I got it mainly got the size. But runs great. No issues. No scratches 100% battery.❤️"
"iPhone 12 mini","Good phone for 8 months then the earpiece speaker stopped working. No help from the seller at all"
"iPhone 12 mini","bueno"
"iPhone 12 mini","Amazing"
"iPhone 12 mini","Good value, too bad my wife dropped the phone in the toilet"
"iPhone 12 mini","I have been using this phone for just over a week now and it is just like new. Performs great, excellent battery life (may I also add 100% battery health out of the box!), responsive touch screen, great camera, fast Face ID, the list goes on. Only minor imperfection I notice is a very small scratch to the right of the screen glass (not on the screen glass) in the bottom-right corner. Otherwise, the device looks and works like it was just bought directly from Apple. If you are looking for a like-new modern iPhone on the cheap, this is one of the best money can buy.

TL;DR: exactly like new with the exception of a minor scratch, would highly recommend"
"iPhone 12 mini","AMAZING GET IT!!!!!! The battery capacity is 100 and works so nice"
"iPhone 12 mini","Great phone. It was in perfect condition."
"iPhone 12 mini","This phone is in pretty good shape for being refurbished. There’s some cosmetic damage do the exterior of the case, but I use a protective case anyway, so that’s not visible.
I’m disappointed that they didn’t put a new battery in it. The battery health is only at 85%, which means I’ll have to have it changed soon. I feel like a refurbished phone should come with a new one."
"iPhone 12 mini","Phone works great. Just what I was looking for. Good price."
"iPhone 12 mini","One afternoon I picked up my good old 6s and discovered...a brick. I needed a new (to me) phone quickly, so I ordered a renewed/refurbished 12 Mini. I live in the sticks, so overnight delivery just doesn't happen, but I was happy with 2nd day delivery. I find the 12 Mini is a good size for my hand."
"iPhone 12 mini","Excelente producto me agradó que llegó como nuevo y con cargador de carga rápida"
"iPhone 12 mini","Phone looks brand new, not a single scratch, and 100% battery health. But weird things have been happening.

First, I couldn’t activate this phone with my career’s online tool— one where you log into your account and enter the phone’s IMEI. This has worked fine with all my previous phones. I had to call customer support for a specia activation process.

Then, I noticed there were location services options missing on this device, specifically the Find My feature, and sharing my location in iMessages, which I use in my family group. When I say missing I mean certain buttons simply aren’t on my screen while they show up on another phone running the same iOS version.

The last straw was when I logged into my account on Apple support and this phone shows an impossible manufacturer date of 1978. See screenshot.

I’ve read that this is done by Apple to identify “gray market” devices, devices refurbished by unauthorized resellers, and iPhones that were demo units.

This makes me wary that this phone may have been tampered with, compromised, or hacked.

Like I said it is cosmetically in perfect condition, I was even impressed! But I have to return this phone and buy brand new for my peace of mind.

Since it might just be my paranoia, I’m only knocking off one star. This renewed phone is for someone, just not me."
"iPhone 12 mini","Over all it's like new. The only one issue, is that there is a small scratch on the glass. If it didn't have that scratch, I would have given it 5 stars."
"iPhone 12 mini","I read some of the reviews about some of their other products and was skeptical but when I got the phone it was basically like new. No scratches, the battery life was 100%, no dents or anything. Thank you, I needed the phone really bad."
"iPhone 12 mini","I liked that the phone looks really good and looks brand new. What I did not like is that the battery is at 89% but it doesn’t matter to me"
"iPhone 12 mini","The phone is just fine in every detail, except battery life is not quite as long as desired."
"iPhone 12 mini","Ignore the smudges on the second photo, those are not scratches.

My boyfriend wanted a newer phone, we were nervous, we bought it anyway. The condition of this phone is AMAZING. He ordered the 64GB, blue. There are roughly 6 cosmetic issues and I don’t even want to call them cosmetic issues. They’re so tiny on the back of the phone, it looks like someone took a sewing needle and simply POKED the phone. They aren’t even noticeable unless you’re deliberately checking for imperfections and the phone is practically on your nose. I’ve seen worse done with brand new phones from shipping.

Now, the new iOS updates allows you to go into settings to find non genuine parts like displays, batteries, cameras, etc. This phone doesn’t pop for a SINGLE off brand part. Every single part in this phone seems to fully check out to apple or simply have not even been replaced.

I even went farther and logged into my apple support. The phone was first purchased in 2020, and hasn’t had a single pop up there for unauthenticated parts either. Further boosting us into loving the idea that this phone is all Apple.

The camera works perfectly and the battery health is at 84% which is a great health rate for him, and a used phone in general.

The phone was also entirely unlocked. I didn’t have to pay anything to turn it on, I was able to use my old SIM card, and it was fully set up to my carrier MOMENTS after restarting the phone.

The only thing I didn’t check was the light in the sim port for water damage. But with how wonderful this phone is, I’m not even bothering taking the sim back out to check.

Extremely lucky buy, or extremely great sellers. Who knows, but we’re thankful.
Whoever this phone was bought from, amazing person. Whoever “fixed” this phone, amazing person. We couldn’t be happier purchasing this. Especially it being the first time we bought refurbished, ever."
"iPhone 12 mini","So it’s a refurbished phone alright.

My complaints are…. Lines in the screen on a white background, phone over heats easily, and some people say they can’t hear me clearly on calls.

I like…. It’s battery is solid.
(I went from an iPhone 6, to a iPhone 12)

I think you can find a better phone for cheaper on other sights. I probably wouldn’t go this route again."
"iPhone 12 mini","Phone arrived in excellent like new condition, battery is decent, 87% maximum capacity. Everything works as it should."
"iPhone 12 mini","I love my little phone. It’s paid for and mine idc who had it before me lol."
"iPhone 12 mini","I was in desperate need of a new phone for a few months as my iPhone 8 was suffering from a broken charging port (wireless was the only way I could charge) and excessive battery drainage. Instead of dealing with my phone retailer and getting a new payment plan I decided to just buy this and put my current SIM card in.

The phone came in generic packaging with generic charging accessories. But I was able to transfer my data from my old phone to this one within an hour of receiving it.

The phone came with very very minor scratches on the back glass which isn’t an issue at all. Functionality was perfect, it felt like having a brand new phone. Only thing I didn’t like was the battery’s life was not at 100% so it does drain about halfway to 50% when I don’t charge it for about 10~ hours. Overall a great quick option if you need a new phone fast with no hassle."
"iPhone 12 mini","my phone came in almost pristine condition. so far, i have seen no problems that are super obvious. there are some scratches on the screen but not noticeable unless you specifically look for it under light. the battery condition came at 89% so it was pretty decent. i’m really happy with what i got! it looks pretty much like new and everything works perfect too!"
"iPhone 12 mini","The media could not be loaded."
"iPhone 12 mini","Very good. Only I don’t receive any key for Sim card removal"
"iPhone 12 mini","I picked 64gb cause I used to have 32 and oh my gosh it’s a life changer!! Any way the touch screen is really good the face recognition is spot on!!! And the battery life I just can’t start or this would be a 500 paged SA lol but overall it’s the best I really recommend and there wasn’t even a scratch on it 😄"
"iPhone 12 mini","Definitely worth the buy bought it for my lil bro he now uses it and there hasnt been any issues it is unlocked because now he’s not in the US and it works just fine with other Carriers"
"iPhone 12 mini","I got this phone as a gift for someone. The person was super happy. Very good condition. Delivery was great."
"iPhone 12 mini","Phone came with only 83 percent battery life how is this renewed. Scratched and dings and the screen is not OEM!"
"iPhone 12 mini","actually unlocked, thankfully. good quality. will update if i find anything wrong with it"
"iPhone 12 mini","Ok!"
"iPhone 12 mini","The response time of the screen is a bit slow. I do not know why. Also, the processor is slow too. I have had Iphone SE 2 until september, which was way faster than this, and had a much better screen response time."
"iPhone 12 mini","At first I couldn’t find my package, but the phone is amazing, works 100%."
"iPhone 12 mini","I recommend the phone"
"iPhone 12 mini","Item was shipped quickly. It was as described no scratches or cosmetic damage at all. Only negative if I had to put one down is when I checked battery condition it checked out at 94%. Still good but that’s the only reason I did not give a 5 star for the whole review. If I had the option I probably would put a 4.5 stars."
"iPhone 12 mini","It’s a real apple iPhone so that’s a start. However, the battery life is meh and it overheats quite fast when in the car as I’m driving so I keep it in my lap that seems to help. Nevertheless, it works and that’s what I was hoping for when I bought it. Better than my SE maybe"
"iPhone 12 mini","I was not expecting delivery of my iPhone 12 mini until Friday; it came in the mail Wednesday, to my delight! With the exception of a little bit of dust lodged in the phone’s Silent Mode switch and in the earpiece grille, the phone looked like new, came wrapped in plastic and bubble wrap, and also came with a Lighting cord and a neat little charging brick, similar to the ones Apple makes. Battery capacity was at 87% which is not too far off from mint condition. I set up my phone, synced my iCloud information, inserted my SIM card, and I was good to go!"
"iPhone 12 mini","Got the phone, it works great, other than some IOS related software bugs and issues (when setting the phone up) it's great! I selected the ""good"" quality option when I purchased. There ARE some scratches and dents in the frame, none in the screen, to show you how big they are a photo is attached (the one in the picture by the charging port is one of the biggest ones I've found) battery came 87% original capacity and unlocked with all carriers, face ID works wonderfully"
"iPhone 12 mini","Very good condition. So far everything works good."
"iPhone 12 mini","No scratches at all, the camera and sound if perfect. Battery is 85%"
"iPhone 12 mini","I was debating weather or not I wanted to write this. However I know how important it was for me to see real reliable reviews so here it is…This review is going to be about the quality of product they sent me. Not the phone itself but I will cover that too.First impressions,Came very poorly packaged. I was really worried the phone was going to be broken or just horrible. The phone was only protected by a small box. The phone was loose in the box and it was only protected by a bit of bubble wrap. I took the phone out and immediately I wasn’t impressed. The phone was dirty like really dirty. I took about 5 minutes of wiping it down until I was satisfied. Then I noticed the scratches… there’s a huge scratch in the front near the camera and a couple more scratches in the back of the phone. This is a huge turn off for me because scratches really annoy me.Battery life was full capacity 100%. Phone itself ran beautifully. If your considering buying the 12 mini I’d highly recommend it! I wouldn't buy it renewed from Amazon if get it brand new. It’s worth spending the extra $100 for a new product. The size is great. If your coming from any iPhone 6,7,8 SE then the size of the phone is very comfortable.Battery life is amazing. I’m a intense user and the majority of reviews on the battery are false. I use Max brightness for about 7 hours on screen time and I still go to bed with around 20% battery."
"iPhone 12 mini","Blue tooth doesn’t work"
"iPhone 12 mini","I bought this phone, thinking it was a big risk with it being renewed. The day I got the phone, it came with the original screen protector and a charging cable. I loaded it up and it had 100% battery life and was very snappy. I will be doing this again when I need another phone."
"iPhone 12 mini","At 75 years old changing from an iPhone 6 to a 12 Has had its challenges but overall I found it pretty simple to set up. I have not carried a purse and years so I did not want to go to a bigger screen than I had to. The 12 mini still fits very well in my pocket and I like it very much. I’m still learning to navigate around, not having a home button is a bit different but I think I’m doing pretty good overall"
"iPhone 12 mini","Good phone, only issue is a heavy dent on a corner. It gets cover with the case. Still worth the value."
"iPhone 12 mini","The phone works well overall but the phone was pretty dinged up around the edges"
"iPhone 12 mini","It will be 60 degrees out and HOT when plugged in and gives error message. I have done all recommendations of closing all programs, restarting etc. Nothing helps."
"iPhone 12 mini","The main reason I purchased used was because my last phone was a broken iPhone 6s Plus I received as a gift to repair. I repaired the screen, speaker, front and rear cameras, and battery and the phone became like new.Fast forward a few years and now that iPhone 6s Plus has become very dated. I took the risk of buying a renewed iPhone 12 mini because of 3 reasons: about the same usable screen size as iPhone 6s Plus; the much lower cost (~$200 cheaper than new); and I was confident that I could do some repairs on it if it were to fail. Received the phone ahead of the delivery date and it came with a USB-A Lightning cable (and I think a power brick, but I don't remember). There was just one very minor scratch on the front glass that is only noticeable with the screen off and if you really paid attention. Battery was over 90% max capacity and still lasts me the whole day.Very satisfied with the purchase."
"iPhone 12 mini","Product well packaged, quickly delivered. Accurately described and “works like new”. Would definitely buy refurbished from this seller again."
"iPhone 12 mini","Everything seems to work fine so for my only issue is that it did not come with a SIM card tryna and without that I can’t activate the phone."
"iPhone 12 mini","The back camera glitches when I go to take a photo. It never focuses on what I click on or if I simply put the camera on a object it makes a weird noise and loses focus. This is very annoying and stops me from taking and videos or pictures."
"iPhone 12 mini","This phone is an upgrade for me from XR. So worth it! No scratches or dents. The battery life lasts 2 with lighter use. can't find one thing wrong with it. Very pleasantly surprised. It even arrived 2 days earlier than estimated. The camera in this little phone is amazing as well. I am very happy with this purchase."
"iPhone 12 mini","I would like the battery to have a higher percentage of charge, I received it with 87%."
"iPhone 12 mini","Good"
"iPhone 12 mini","This phone came in absolute perfect condition! The only problem was when I went to activate it with AT&T, they said it was blocklisted and suspended because the phone was reported as stolen 7 months ago. I had to return and buy a new phone. The new phone wasn’t stolen!"
"iPhone 12 mini","Phone as described excellent seller would definitely do business with AGAIN!!!! I personally like the smaller screens.most phones look like your carrying your T.v. set with you. I don’t need a 72 inch screen for a phone. I’m patiently waiting for Apple to get a phone that’s in my wrist or something a little more futuristic anyway. Until then this will do! Maybe look through Steve Jobbs old notes and come up with something different Apple your look/style is about 5 years past due. This is a 5 star seller thank you!"
"iPhone 12 mini","What a great way to save money and update my phone! I have had my Amazon Renew iPhone for about a month and have had no issues, works great and arrived just as described. Very pleased with my purchase!"
"iPhone 12 mini","it came in amazing condition and it looks brand new the battery came in 100% battery health!"
"iPhone 12 mini","Esperaba mas vida util de la bateria, por el precio que pague, y la condicion seleccionada al comprar. Esteticamene OK, funcional OK , y Face ID OK."
"iPhone 12 mini","I'm always a little nervous about buying refurbished electronics after getting burned once. But this phone has exceeded my expectations. Other than a small scratch on the screen that isn't even noticeable unless at just the right angle in the light, this phone is pristine. The blue color is beautiful, and the mini is just the right size for me, as I was upgrading from a iPhone 7.PROS:Transferring my info from the previous phone was quick and easy. I just sat them next to each other, and the phone did all the heavy lifting. Sound quality is good, and apps open quickly and run efficiently. It took a little getting used to not having the fingerprint ID and home button, but the face ID is almost instantaneous. Photos are fantastic, and the detail is amazing. I have yet to learn all the new features, but the low light pictures are much improved, especially of storms. Voice recognition and autocorrect in text messages seem to be more accurate than my 7 as well.CONS:At times it is a little sluggish to wake up. It takes a couple tries before it swipes open. And Siri seems to have more difficulty understanding me or giving me accurate answers, but maybe it takes some time for it to get used to my voice.Overall, I am very pleased with this phone for the price. It's still higher than I like to pay, but refurbished was much cheaper, and it was a long past-due upgrade."
"iPhone 12 mini","We tried Backmarket twice for a refurbished phone and did not have much luck and had to return both. Tried Amazon and it was perfect."
"iPhone 12 mini","El teléfono me llegó impecable pero era más pequeño de lo que creía, así que lo devolví."
"iPhone 12 mini","I am surprised at how quick it arrived. The battery was at 94%. It was exactly as described. Thank you for a perfect transaction."
"iPhone 12 mini","I love love love my new phone. I always got really cheap phones because they’d break but now that I’m in a better place in my life this was a great deal for me to get the AT&T option which took my nano sim from my Alcatel. It was only $433 for the red att. No blemishes even except where the last person must’ve dropped it maybe tiniest chip of the red there. The battery capacity lasts me all day long that’s what was wrong with my Alcatel it would charge and I would be worried in cities because it would die even charging. The iOS 15 added amazing updates. I got the zagg elite screen protector and can’t tell any difference in my visuality it’s easy to peel off the first couple tries and get rid of any air bubbles. The spigen case is amazing too beat priced case and doesn’t overlap the screen. Renewed is the way to go this tax season y’all"
"iPhone 12 mini","Works perfect as advertised very satisfied"
"iPhone 12 mini","It took me 3weeks for it to be activated with my carrier. Even though the phone was through them."
"iPhone 12 mini","It’s a good phone but it came with a 86% battery health"
"iPhone 12 mini","Me agrado todo menos el precio y la novedad de que se oscurece la pantalla"
"iPhone 12 mini","Bought 2 phones, one white and one blue, and both were in perfect condition. They look like brand new phones just pulled out of the Apple box. They both work like new. Set up was soooo easy. I understand not all purchases will be perfect through the “renewed” process however, Amazon promises a 90 day return for all purchases if they don’t meet your standards. We are both very happy with our “new” phones!!"
"iPhone 12 mini","It was pretty good quality for a great price they even answer back pretty fast. shipping was great 2 day earlier!! they get 4 stars for that !! Now my only issue was when I got it it was locked now that was anyoing but it happens so I understand I figure out how to unlock it myself and they texted they would help me to unlock so if that case ever arrives you should be fine other than that it was a fantastic buy Amazon thx 👍👍👍👍👍"
"iPhone 12 mini","I bought iPhone 12 mini (excellent condition). However, it has some scratches on it"
"iPhone 12 mini","This iPhone looks almost new without any visible scratches or dents. The battery capacity is at 87% well within the product descriptions. This iPhone costs close to $200 less than a new phone. Amazon will finance the phone with no interests via there VISA."
"iPhone 12 mini","I like the camera quality"
"iPhone 12 mini","Brand new, refurbished where?"
"iPhone 12 mini","The product arrived in good condition and had no visible defects, although the display was slightly dirty. The phone works perfectly and setup was simple. However, after only a couple hours of use it was clear that the phone was nearly unusable due to the battery life. Although the stated battery capacity in the settings was above the specification in the product description (87%), actual usage showed far worse battery life. After only 2.5 hours of screen time of non-intensive activities, such as messaging and playing music, the battery had dropped from 67% to 4%. Additionally, sometimes when I checked the battery the percentage would have dropped 3-5% after only a couple of minutes. I also tried suggested ways to improve battery use, such as turning off 5G and background refresh, but none of these worked. I'm very disappointed as I was excited to get this phone at a reasonable price, but this was not up to the standards promised by the seller."
"iPhone 12 mini","iPhone 12 Mini arrived with a small chip on the corner which is obscured by any normal phone case. Other than that perfect physical condition. Maximum battery life was at 80%. Other than that just like a new phone! Very happy with my purchase and glad to buy renewed. Would recommend to anyone looking to save $200-$300 on a phone."
"iPhone 12 mini","Phone isn’t good condition face recognition works battery life is pretty good and the touchscreen as well everything works excellent"
"iPhone 12 mini","It’s almost like new, but so much easier to hold and carry than my older iPhone XR. I’m very happy with it."
"iPhone 12 mini","I’m happy with my new iPhone 12 mini but I’m extremely disappointed in UPS. The family was out for the day so naturally UPS left the package in my garage but they didn’t set it up high enough and a dog got ahold of the package. My brand new renewed phone now has a crack in the screen from the dog biting it. Luckily the phone is okay and the crack isn’t too bad."
"iPhone 12 mini","Even refurbished phones can look and run like brand-new I was kinda nervous because I’ve always had issues with refurbished new homes…but mine and my son‘s both were refurbished and you can’t even tell they are refurbished I just absolutely love them. amazing and have not given us any issues one bit so to sometimes put a little money back in your pocket go refurbished just look at all the details and everything and just go for the refurbished one because it will save not only money but you are still getting what you want and sometimes yes it doesn’t come in the original box but you are still getting what you want…for a lot cheaper tho so I will always shop on Amazon for everything including phones and will continue to give five stars everything I buy.!!!"
"iPhone 12 mini","Excellent cosmetic appearance, battery life is at 80% which is in their stated range. Looks good to me."
"iPhone 12 mini","El equipo llego como indican en la descripción, algunas personas tuvieron suerte y les llego a un 100% condición de batería, en mi caso fue 89% y bueno creo que puedo vivir con eso, siendo un equipo renovado, con lo demás todo estuvo perfecto."
"iPhone 12 mini","Great phone to buy outright. Don’t have monthly payments to worry about and I can choose what service I want. The touchscreen was a little sensitive at first. The face recognition is useful for not having to remember passwords. The battery doesn’t last long if you’re a power user so I would opt for the bigger ones next time. But great phone overall."
